,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,sex_Male,native-country_US,income
0,0.30136986301369856,0.04423779467584478,0.8006365774902149,0.022389889253142177,-0.002806470106472935,0.3909640521553343,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1,,,,,,,,,,,,,,
2,0.2876712328767123,0.1807240145561715,0.5533601257596398,0.0802682781260878,-0.034724971687677596,0.3312743272331913,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
3,0.4931506849315069,0.1866446434664067,0.4277125031838785,0.11609407346954541,0.05465102543487832,0.3790769607091127,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
4,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,
6,0.4383561643835617,0.0896457509916204,0.31204664348249406,0.11185104164934323,-0.03758707970500765,0.11964865971785024,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
7,0.4794520547945205,0.15083029781707977,0.5324516873852387,0.07721389374594397,-0.04211429085462616,0.4354751952762178,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
8,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,
10,0.27397260273972607,0.18452855461649553,0.623426611142286,0.03892128111102193,-0.00619927010700345,0.7959444105328992,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11,,,,,,,,,,,,,,
12,0.0821917808219178,0.0317148170122547,0.8356240808300487,0.12833308867107057,-0.0124237617888849,0.32926611338427836,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
13,0.2054794520547945,0.07309817635611265,0.7443741471172536,0.0820942945856884,0.10999926079733681,0.49775128367093563,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
14,0.3150684931506849,0.1040671974660487,0.6425061610031605,0.09971485620571263,-0.08530295067045483,0.4287434232908493,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
15,0.2328767123287671,0.14507927918405944,0.22071360383480013,0.11067637772610464,-0.04954312274800858,0.47938105500321776,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
16,0.1095890410958904,0.11540712490637164,0.6187540212418027,0.09304268244982612,-0.08160062334565497,0.25224635068757006,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.2054794520547945,0.15960832825583912,0.6296603924167092,0.08000773532249189,-0.010217702262935174,0.36541311916198405,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
18,0.2876712328767123,-0.010013635825516827,0.3207628236733732,0.10539154312295491,-0.022669526932823255,0.4501156129525212,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
19,0.35616438356164376,0.18831922970281015,0.868553697816643,-0.001472322670450423,-0.0009761001910376025,0.4477855770671238,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
20,,,,,,,,,,,,,,
21,0.5068493150684932,0.15369538902828778,0.5430844124620459,0.16974926236169385,-0.011438563769435545,0.2360125152164492,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
22,0.2465753424657534,0.08476987722032459,0.2771993315699824,0.12509790533758505,0.04106656925425917,0.29037229464404074,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
23,0.35616438356164376,0.07914889082298532,0.3804363868010978,0.10074640141365358,0.5132614169683443,0.38900215518293824,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
24,0.5753424657534245,0.09077181471756836,0.5578749031988073,0.15561342159023153,-0.10419143352196111,0.3703180085020375,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
25,0.5342465753424657,0.11789925683690668,0.8058006065278865,0.10202971491653821,0.08259803712199268,0.4159517093213412,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
26,0.0273972602739726,0.17863631250314832,0.5443211834715305,0.1016662617886349,0.038693418399130694,0.36835073755452663,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
27,0.5068493150684932,0.13224062611855153,0.695990408111355,0.13512946702251138,0.009870457763332216,0.6109557078825006,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
28,0.30136986301369856,0.20722891601058194,0.510500579618975,0.08732621606040378,-0.028035676264013057,0.7901384011407158,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
29,0.4383561643835617,0.07977383325325743,0.4453440639020517,0.11863379835241628,-0.028092508477767054,0.4302186164291186,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
30,0.0821917808219178,0.1077602775757832,0.7214420181343926,0.08233127035993777,0.05092428160350288,0.6088550549107219,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
31,0.0410958904109589,0.27487986855558977,0.5959050050088206,0.11231005493040197,-0.04802108775177211,0.3625932940346892,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
32,0.3835616438356165,0.2396724618491195,0.7999078748218361,-0.011398060665170276,0.3087237133533575,0.392538428285577,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
33,0.1780821917808219,0.028550961015088104,0.6232819056119381,-0.0020782494768562493,-0.00879794634811557,0.4041249806306728,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
34,0.0684931506849315,0.10206604234288566,0.5843293044980815,0.13680128353326262,-0.016317289552845848,0.05872983494457357,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
35,0.4246575342465753,0.1943247545264567,0.3758016664604452,0.09646044484928952,-0.016220579713912085,0.2760732253873168,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
36,0.0547945205479452,0.18628904563613918,0.6428214552838399,-0.002697822481149792,-0.018376805077926137,0.4083053796276544,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
37,0.0273972602739726,0.38045034664508204,0.5050725202974693,0.08938636199081056,0.08164343729113885,0.16196591661616927,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
38,0.1917808219178082,0.058528916565661795,0.5190755983503369,0.11022057181175302,0.10112118106242239,0.3125994027599609,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
39,,,,,,,,,,,,,,
40,0.1917808219178082,0.26190150538155754,0.22351297787050675,0.11479340875477703,0.03884001975365472,0.39426616866596853,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
41,,,,,,,,,,,,,,
42,0.0958904109589041,0.11140839570003896,0.8085789206189952,0.07930645805549368,0.12210396888733914,0.5238476137941919,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
43,0.4383561643835617,0.030725325795037572,0.5600828288711797,0.080159051583451,0.03874179787749277,0.4194830054427693,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
44,0.1095890410958904,0.1438992112688056,0.4011275093707187,0.1273110597241045,-0.002801900325603952,0.307227492870883,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
45,,,,,,,,,,,,,,
46,0.4931506849315069,0.1196361301437398,0.6177056095535088,-0.0631822966167772,0.034486798830900195,0.4117478320283076,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
47,0.3698630136986301,0.08919196976221168,0.8736592863612347,0.011724658917876501,-0.012345454548575132,0.39171770933540445,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
48,0.32876712328767127,0.05170301386624278,0.656245456922159,0.09377933831677675,0.027962611723001057,0.46102749998955483,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
49,0.1643835616438356,0.18356883474507288,0.6519487745910698,0.002006066831020861,0.01401650369921007,0.4215330167259743,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
50,0.1095890410958904,-0.08127077015152101,0.5021621569397012,0.11250853425817421,-0.03762278473356298,0.410203213254986,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
51,0.0136986301369863,0.08871852606944973,0.5558835720084432,0.13747245633089814,-0.03183320131253869,0.31938657928521513,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
52,,,,,,,,,,,,,,
53,0.4520547945205479,0.16248923885624705,0.8004329911090527,-0.00015146344316293951,0.0008028214365896158,0.5513665134014761,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
54,0.41095890410958896,0.05791102548092299,0.6057949075733418,-0.06568438858664867,0.027891139519504622,0.584157606222643,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
55,0.35616438356164376,0.1295800707975784,0.6568254113965487,0.056979319111890775,0.015026546529102324,0.38418593999477635,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
56,0.3972602739726027,0.15983775533552402,0.11276519699850204,0.11345033748898288,-0.06581106703079394,0.5043815919999447,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
57,0.2465753424657534,0.02974231284283831,0.6668446373869052,-0.0006128503543928745,-0.001397981292759096,0.3993194398169112,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
58,0.32876712328767127,0.2560919178448989,0.5353860601936645,0.07737352155264217,0.04842708164513758,0.5031952889791195,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
59,0.1780821917808219,0.11164201909134223,0.5166027115190448,0.08610035283313722,-0.006239774383272669,0.3886357349164126,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
60,0.1780821917808219,0.030909262131065603,0.8770560655471231,0.11697813399360185,0.017228272012322784,0.43536654895584176,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
